X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-91.5,82.000007823,train,1.0351154998873429E98,100.0,1.0
-88.5,82.000007823,train,1.5249015694462404E98,100.0,1.0
-85.5,82.000007823,train,1.5965374243307247E98,100.0,1.0
-82.5,82.000007823,train,1.2538387158199419E98,100.0,1.0
-79.5,82.000007823,train,8.373752937121348E97,100.0,1.0
-76.5,82.000007823,train,2.945427852785762E97,100.0,1.0
-70.5,82.000007823,train,1.9473346550857098E95,100.0,1.0
-67.5,82.000007823,train,2.662909564397513E-102,2.6628687978819304E-100,4.482191997442525E-101
-64.5,82.000007823,train,5.992015731408185E-100,5.991923999564959E-98,1.0085721768003038E-98
-61.5,82.000007823,train,5.223506783346343E-100,5.223426816616144E-98,8.792172522839278E-99
-85.5,79.000007823,train,1.0841124427638482E98,100.0,1.0
-79.5,79.000007823,train,7.606296185339785E194,100.0,1.0
-73.5,79.000007823,train,4.490888359764498E-100,4.490819608698841E-98,7.559033974215507E-99
-118.5,76.000007823,train,1.7115487762183687E-100,1.711522574096904E-98,2.8808677285044055E-99
-115.5,76.000007823,train,0.01664123297416346,13.839786877969456,0.21881356124316842
-109.5,76.000007823,train,1.7659603937537786E-100,1.7659333586441856E-98,2.9724530079843326E-99
-106.5,76.000007823,train,1.4959233054181057E-100,1.4959004043096503E-98,2.5179283434846282E-99
-88.5,76.000007823,train,9.933296919232463E-100,9.933144850266599E-98,1.6719660537806363E-98
-85.5,76.000007823,train,2.0188329135559393E-100,2.0188020072178007E-98,3.398086382765053E-99
-82.5,76.000007823,train,0.0042354142520506345,6.500689548855804,0.06654612835621714
-79.5,76.000007823,train,9.027475304457277E-100,9.02733710272576E-98,1.5194987508298356E-98
88.5,76.000007823,train,0.0225628233674448,18.14095803353764,0.2752446617436151
91.5,76.000007823,train,0.045631745938228094,34.537457355892386,0.43441171554729896
103.5,76.000007823,train,0.03960981936037302,31.86935655024173,0.4000155614581606
109.5,76.000007823,train,1.6647429739412006E96,100.0,1.0
112.5,76.000007823,train,4.745560400993825E98,100.0,1.0
-124.5,73.000007823,train,6.730567519566053E-101,6.730464481224332E-99,1.1328847317152893E-99
-121.5,73.000007823,train,7.050822734332827E-101,7.050714793200047E-99,1.1867898804277521E-99
-118.5,73.000007823,train,1.0237173514393526E-100,1.0237016793377094E-98,1.7231143639317232E-99
-115.5,73.000007823,train,1.1783200986187413E-100,1.178302059701722E-98,1.983340698860551E-99
-112.5,73.000007823,train,1.2834484639378205E-100,1.2834288156093514E-98,2.1602920771714407E-99
-109.5,73.000007823,train,1.5537846400332832E-100,1.553760853124938E-98,2.6153201642362166E-99
-106.5,73.000007823,train,1.6095424947988148E-100,1.6095178542927786E-98,2.7091714214347213E-99
-103.5,73.000007823,train,7.253386615247939E-100,7.253275573062191E-98,1.2208853006458262E-98
-94.5,73.000007823,train,1.974883219790492E-99,1.974852986278761E-97,3.324110545087626E-98
-88.5,73.000007823,train,1.6690671789652504E-99,1.6690416271950853E-97,2.809362981293967E-98
-85.5,73.000007823,train,1.1188481715558511E-99,1.1188310430953017E-97,1.8832379394136368E-98
-82.5,73.000007823,train,0.013207299787729332,11.465385666014328,0.1818731950176375
-76.5,73.000007823,train,0.01793891138257551,15.02565180315955,0.2319193343638436
67.5,73.000007823,train,0.0023289445336767698,5.006216479150605,0.037721918922495504
76.5,73.000007823,train,0.02092032169165424,17.15235103219938,0.2604258630657182
82.5,73.000007823,train,2.106703368806028,100.0,0.9725726023473951
85.5,73.000007823,train,0.22696427674744957,94.79032438372452,0.7925417898730027
88.5,73.000007823,train,0.37489175744492753,100.0,0.8632039686305666
91.5,73.000007823,train,0.5527975109541843,100.0,0.9029564475669383
94.5,73.000007823,train,1.0303811672605136E99,100.0,1.0
97.5,73.000007823,train,1.4573958733100218E99,100.0,1.0
100.5,73.000007823,train,7.424522196901606E102,100.0,1.0
103.5,73.000007823,train,8.297495423602563E102,100.0,1.0
106.5,73.000007823,train,1.4067593391230007E102,100.0,1.0
112.5,73.000007823,train,2.4772960568373597E102,100.0,1.0
115.5,73.000007823,train,4.946238886854143E199,100.0,1.0
121.5,73.000007823,train,7.603378848869025E199,100.0,1.0
124.5,73.000007823,train,2.362858645185905E200,100.0,1.0
127.5,73.000007823,train,2.362858645185905E200,100.0,1.0
130.5,73.000007823,train,2.362858645185905E200,100.0,1.0
133.5,73.000007823,train,1.5371144260023888E200,100.0,1.0
142.5,73.000007823,train,1.9939358611427426E-99,1.9939053359538884E-97,3.356179826651276E-98
145.5,73.000007823,train,4.855433350464261,100.0,0.9879119512180577
148.5,73.000007823,train,17.2125048196055,100.0,0.9965602613040219
-166.5,70.000007823,train,0.002279525047354914,4.972205332861977,0.03695104878611755
-154.5,70.000007823,train,2.845653643297126E-99,2.8456100791501705E-97,4.7897856382386485E-98
-151.5,70.000007823,train,39140.977930391324,100.0,0.9999984821333104
-139.5,70.000007823,train,0.038990249427636584,31.54967023172178,0.3962378372330676
-133.5,70.000007823,train,9.587221360277998E97,100.0,1.0
-130.5,70.000007823,train,2.7392008790151114E-99,2.7391589445548463E-97,4.610605040237967E-98
-127.5,70.000007823,train,1.9663305880293934E-99,1.9663004854500082E-97,3.309714811132109E-98
-124.5,70.000007823,train,0.024541012578548013,19.285985199603722,0.2923223380398428
-118.5,70.000007823,train,0.033148045658264236,27.88425403990743,0.3581291223689413
-115.5,70.000007823,train,1.66982769238563E-99,1.6698021289727556E-97,2.8106430725191242E-98
-112.5,70.000007823,train,1.8768811765066208E-99,1.8768524433093872E-97,3.159154145511448E-98
-106.5,70.000007823,train,1.5820951245068506,100.0,0.9638070913367763
-100.5,70.000007823,train,4.108700188289284,100.0,0.9857463306886233
-97.5,70.000007823,train,7.815161958455116,100.0,0.9924553524340121
-94.5,70.000007823,train,7.55188238101882,100.0,0.9921943781743426
-91.5,70.000007823,train,4.931271231619175,100.0,0.9880956399377575
-82.5,70.000007823,train,0.044266641193959566,34.03638210545374,0.4269647080808983
-73.5,70.000007823,train,0.018470912944984364,15.45016879142204,0.2371660051921102
-70.5,70.000007823,train,0.03364047505661988,28.391980551063067,0.3615259143969334
19.5,70.000007823,train,0.002430608358762731,5.1381411011353615,0.03930384843644378
25.5,70.000007823,train,0.001335212927209555,3.3935854509295442,0.02198022841907741
28.5,70.000007823,train,2.860877704456435E-4,0.9273070096630907,0.004792333624102489
31.5,70.000007823,train,0.00601400450477066,7.593932764328168,0.09192228380359718
34.5,70.000007823,train,0.05327990963304928,37.34460428464275,0.47279738948982447
37.5,70.000007823,train,0.04753311478199779,35.23532406417143,0.44446737109940443
52.5,70.000007823,train,9.032086966837763E-4,2.25554705772716,0.014975087322100846
58.5,70.000007823,train,0.05652666898659251,38.53627068606962,0.4875613729401332
61.5,70.000007823,train,0.5750990612794932,100.0,0.9063673029980923
67.5,70.000007823,train,0.04003949170647551,32.09105187032209,0.4026077763013117
70.5,70.000007823,train,0.041222250726972776,32.70134547353668,0.409629033206441
73.5,70.000007823,train,0.04739083089166375,35.18310137221852,0.44372727671912987
76.5,70.000007823,train,2.1812723644523864,100.0,0.9734853746029809
79.5,70.000007823,train,2.9593642396245965,100.0,0.9803195420381705
82.5,70.000007823,train,6.5292047499807895,100.0,0.9909827981870346
85.5,70.000007823,train,13.083426368831146,100.0,0.9954796003584101
88.5,70.000007823,train,2.381094081704336E100,100.0,1.0
94.5,70.000007823,train,2.1745911325477762E104,100.0,1.0
