X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-91.5,82.000007823,train,Infinity,100.0,NaN
-88.5,82.000007823,train,0.0344794481219921,80.67172915728085,0.7606066044722304
-85.5,82.000007823,train,0.03462991755283821,80.74356276896009,0.7613985969516042
-82.5,82.000007823,train,0.022907840911200957,70.40365571344981,0.6785516850865096
-79.5,82.000007823,train,0.04341917563449539,88.51912496124402,0.8000402291145261
-76.5,82.000007823,train,Infinity,100.0,NaN
-73.5,82.000007823,train,0.017891243932955787,69.12052305410124,0.6224490053278258
-70.5,82.000007823,train,0.01776778290210927,69.08894440329252,0.6208203161929807
-67.5,82.000007823,train,0.017544447608750822,69.03182008484264,0.6178381117346086
-64.5,82.000007823,train,0.017354776632714654,68.98330737440581,0.6152683444490886
-61.5,82.000007823,train,0.013821945586551398,65.46521814668223,0.560182368733134
-88.5,79.000007823,train,Infinity,100.0,NaN
-85.5,79.000007823,train,Infinity,100.0,NaN
-82.5,79.000007823,train,Infinity,100.0,NaN
-79.5,79.000007823,train,0.02432369424492519,70.7658026959669,0.6914902450664462
-76.5,79.000007823,train,0.017829440057992575,69.10471496491952,0.6216354456983891
-73.5,79.000007823,train,0.01760580027724546,69.04751276520737,0.6186620193459261
-70.5,79.000007823,train,0.013778141858894614,65.42713177460243,0.5594001726272471
-118.5,76.000007823,train,0.0,0.0,0.0
-115.5,76.000007823,train,0.0037586943094712073,15.046541773180042,0.25725523775731907
-112.5,76.000007823,train,0.009422506778573102,42.919276974651176,0.46474504974577263
-109.5,76.000007823,train,0.009371012579458514,42.790026112449596,0.46338212537658496
-106.5,76.000007823,train,0.009343310162680063,42.720494748717805,0.462646035453108
-88.5,76.000007823,train,0.009249313653705358,42.20058881143632,0.46013330246525946
-85.5,76.000007823,train,0.01773081478796471,69.07948876243465,0.6203298982213651
-82.5,76.000007823,train,0.017826555084121856,69.10397705124886,0.6215973834814122
-79.5,76.000007823,train,0.017649565925394038,69.05870706765911,0.6192475824684588
88.5,76.000007823,train,0.016733947765508225,68.82452193809358,0.6066098796820268
91.5,76.000007823,train,0.016733947765508225,68.82452193809358,0.6066098796820268
94.5,76.000007823,train,0.016733947765508225,68.82452193809358,0.6066098796820268
97.5,76.000007823,train,0.029783828603065637,76.886574193363,0.7329438608605593
100.5,76.000007823,train,0.01661610361870417,68.79438169292212,0.6049221543711458
103.5,76.000007823,train,0.016439981609665894,68.74933534046308,0.6023726239019093
106.5,76.000007823,train,0.016616098327484053,68.79438033962052,0.6049220782668998
109.5,76.000007823,train,Infinity,100.0,NaN
112.5,76.000007823,train,Infinity,100.0,NaN
-124.5,73.000007823,train,0.009355527880502073,42.751159391377506,0.46297092517213473
-121.5,73.000007823,train,0.009344218357322782,42.72277418130825,0.4626701994038684
-118.5,73.000007823,train,0.00937058562784414,42.78895446039509,0.4633707960076357
-115.5,73.000007823,train,0.009305675652850445,42.62603776318166,0.4616427953774495
-112.5,73.000007823,train,0.009338684039119605,42.70888387114249,0.46252291640214815
-109.5,73.000007823,train,0.009325853708661005,42.67668166247713,0.46218115624525863
-106.5,73.000007823,train,0.009318615580677526,42.65851504483445,0.4619881631707146
-103.5,73.000007823,train,0.009271602167498652,42.448755721093676,0.4607312464856893
-94.5,73.000007823,train,0.009121622083643597,40.53368822962245,0.45668194034963605
-88.5,73.000007823,train,0.017423353932300496,69.00084695255856,0.6162014467401358
-85.5,73.000007823,train,0.017328644093318416,68.97662362162117,0.6149115750298945
-82.5,73.000007823,train,0.01761992352534538,69.05112518539352,0.6188511782781532
-79.5,73.000007823,train,0.017496192728435535,69.01947753428361,0.6171875893468246
-76.5,73.000007823,train,0.017520816948876448,69.0257758751723,0.6175198240937089
-73.5,73.000007823,train,0.017254852002133527,68.95775028950968,0.613900561251117
67.5,73.000007823,train,0.010467840113992164,50.04958806445129,0.4909890618372508
70.5,73.000007823,train,0.010593371744011253,51.79549269321245,0.493968575573098
73.5,73.000007823,train,0.010745973238106082,52.81187185868575,0.49754395363646853
76.5,73.000007823,train,0.010930241518720856,53.71505662793712,0.5017945004049089
79.5,73.000007823,train,0.013567286634871807,64.74805587495112,0.5555956991325749
82.5,73.000007823,train,0.013567286634871807,64.74805587495112,0.5555956991325749
85.5,73.000007823,train,0.01693313725480113,68.87546736224647,0.6094300562995679
88.5,73.000007823,train,0.02998754870831892,77.08392193634793,0.7342760160916079
91.5,73.000007823,train,0.04517651177023482,88.7929441022426,0.8063119667269851
94.5,73.000007823,train,Infinity,100.0,NaN
97.5,73.000007823,train,Infinity,100.0,NaN
100.5,73.000007823,train,Infinity,100.0,NaN
103.5,73.000007823,train,Infinity,100.0,NaN
106.5,73.000007823,train,Infinity,100.0,NaN
109.5,73.000007823,train,Infinity,100.0,NaN
112.5,73.000007823,train,Infinity,100.0,NaN
115.5,73.000007823,train,Infinity,100.0,NaN
118.5,73.000007823,train,Infinity,100.0,NaN
121.5,73.000007823,train,Infinity,100.0,NaN
124.5,73.000007823,train,Infinity,100.0,NaN
127.5,73.000007823,train,Infinity,100.0,NaN
130.5,73.000007823,train,Infinity,100.0,NaN
133.5,73.000007823,train,Infinity,100.0,NaN
139.5,73.000007823,train,Infinity,100.0,NaN
142.5,73.000007823,train,0.00826205796994595,35.43870876238345,0.43224887000002804
145.5,73.000007823,train,Infinity,100.0,NaN
148.5,73.000007823,train,Infinity,100.0,NaN
-178.5,70.000007823,train,0.010849803724763263,53.328037114713815,0.4999479058929006
-166.5,70.000007823,train,0.011007745328744198,54.08329082774924,0.5035608846579869
-163.5,70.000007823,train,0.011021777161114455,54.148415001043,0.5038793449659531
-160.5,70.000007823,train,0.01354322817200376,64.66823469224893,0.5551574308001768
-157.5,70.000007823,train,0.013422036776832322,64.26694166640323,0.5529365003400262
-154.5,70.000007823,train,0.04471979909154659,88.72178119183434,0.8047201579535249
-151.5,70.000007823,train,Infinity,100.0,NaN
-148.5,70.000007823,train,Infinity,100.0,NaN
-145.5,70.000007823,train,0.02893310642939074,76.16175196544378,0.7272334272457097
-142.5,70.000007823,train,0.016502900579009907,68.76542847408967,0.6032872039182627
-139.5,70.000007823,train,0.029174249351889215,76.35501178374018,0.7288767393992645
-136.5,70.000007823,train,0.030053950626404237,77.14823811200822,0.7347073605290279
-133.5,70.000007823,train,Infinity,100.0,NaN
-130.5,70.000007823,train,0.030651770459043746,77.72730315949538,0.738528626692144
-127.5,70.000007823,train,0.017162631667173578,68.93416368312431,0.6126295776584052
-124.5,70.000007823,train,0.017327208504690637,68.97625645028191,0.614891956760909
-121.5,70.000007823,train,0.0172073904311281,68.94561134646396,0.6132474877764547
-118.5,70.000007823,train,0.017120792107899872,68.92346264613117,0.6120501800016814
-115.5,70.000007823,train,0.017121789821363514,68.92371782493487,0.6120640165917338
-112.5,70.000007823,train,0.009174066203992248,41.28566576839861,0.4581047732321818
-109.5,70.000007823,train,Infinity,100.0,NaN
-106.5,70.000007823,train,Infinity,100.0,NaN
-103.5,70.000007823,train,Infinity,100.0,NaN
-100.5,70.000007823,train,Infinity,100.0,NaN
-97.5,70.000007823,train,Infinity,100.0,NaN
-94.5,70.000007823,train,Infinity,100.0,NaN
-91.5,70.000007823,train,Infinity,100.0,NaN
-88.5,70.000007823,train,0.017306758542760772,68.97102609406117,0.61461227728971
-85.5,70.000007823,train,0.017305868960944767,68.97079857139873,0.6146001018966892
-82.5,70.000007823,train,0.017289160928607047,68.96652526462321,0.614371281943297
-79.5,70.000007823,train,0.017325156507981877,68.9757316241826,0.614863911396588
-76.5,70.000007823,train,0.017377183384025118,68.98903820615527,0.6155737222781356
-73.5,70.000007823,train,0.013808513527393184,65.45353926841629,0.5599428100187078
-70.5,70.000007823,train,0.013534677090994662,64.63986407231853,0.5550014491252999
-67.5,70.000007823,train,0.010881910215270393,53.48257796448739,0.5006866072946697
16.5,70.000007823,train,8.039101359599421E-4,7.683438125110405,0.06896978932455429
19.5,70.000007823,train,0.002438602856022517,12.71314910242944,0.18348234403712882
22.5,70.000007823,train,0.006974834433355222,21.8241525624887,0.3912533716946774
25.5,70.000007823,train,0.006111952302203701,21.014859145782424,0.36028920886198923
28.5,70.000007823,train,8.531396443855339E-4,8.127369993273042,0.07288549705988247
31.5,70.000007823,train,0.003944838512612538,15.582926269501002,0.2665989246727249
34.5,70.000007823,train,0.007431080652277185,27.627994919071458,0.4064443216389688
37.5,70.000007823,train,0.007249804450243428,25.37406566873157,0.40050032118467993
52.5,70.000007823,train,0.007087692323599591,22.794234177844555,0.3950829586660307
58.5,70.000007823,train,0.01023463066628713,46.311778196414984,0.485359627868625
61.5,70.000007823,train,0.010331747246940784,49.05067650404238,0.48771898193994456
64.5,70.000007823,train,0.010515262948263595,50.36025930275349,0.4921187651695091
67.5,70.000007823,train,0.010632903639377564,52.05954489005316,0.4948996628760893
70.5,70.000007823,train,0.010745972894509792,52.811869573093546,0.4975439456430556
73.5,70.000007823,train,0.013439246612555468,64.3239188986758,0.5532532345523182
76.5,70.000007823,train,0.013561506436136963,64.72887832808125,0.5554904812129023
79.5,70.000007823,train,0.017000543871705572,68.89270752236283,0.6103752818932001
82.5,70.000007823,train,0.017000543871705572,68.89270752236283,0.6103752818932001
85.5,70.000007823,train,0.04589623925464516,88.90508964980292,0.8087684736351858
88.5,70.000007823,train,Infinity,100.0,NaN
91.5,70.000007823,train,Infinity,100.0,NaN
94.5,70.000007823,train,Infinity,100.0,NaN
97.5,70.000007823,train,Infinity,100.0,NaN
100.5,70.000007823,train,Infinity,100.0,NaN
103.5,70.000007823,train,Infinity,100.0,NaN
106.5,70.000007823,train,Infinity,100.0,NaN
109.5,70.000007823,train,Infinity,100.0,NaN
112.5,70.000007823,train,Infinity,100.0,NaN
115.5,70.000007823,train,Infinity,100.0,NaN
118.5,70.000007823,train,Infinity,100.0,NaN
121.5,70.000007823,train,Infinity,100.0,NaN
124.5,70.000007823,train,Infinity,100.0,NaN
127.5,70.000007823,train,Infinity,100.0,NaN
