X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-88.5,82.000007823,train,0.016140614348312734,29.47480323569729,0.34765742770405905
-79.5,82.000007823,train,0.013473230427539283,22.973691383530564,0.3078934385157717
-76.5,82.000007823,train,0.01209752780534785,21.737338796346837,0.28542883550001896
-73.5,82.000007823,train,6.4062345424192386E178,100.0,1.0
-64.5,82.000007823,train,7.163247461674897E-183,7.163039620460283E-181,2.365188095160573E-181
-61.5,82.000007823,train,5.837621913669828E-183,5.837452535404525E-181,1.9274880461873662E-181
-85.5,79.000007823,train,0.015573112543388386,27.428533384932212,0.33958478428593336
-82.5,79.000007823,train,0.014615355691730881,24.094964769177068,0.3254980183662124
-79.5,79.000007823,train,8.991257238919771E178,100.0,1.0
-73.5,79.000007823,train,2.444533072846618E-183,2.444462144859592E-181,8.071451604955764E-182
-118.5,76.000007823,train,0.007857415929385771,11.953936004644973,0.20599576487902466
-115.5,76.000007823,train,0.008338661860659844,12.350725899579956,0.2158886588593754
-109.5,76.000007823,train,0.008059217551766513,12.120701087732865,0.2101743995986777
-106.5,76.000007823,train,0.00680839030831184,11.068329619953538,0.183541504390007
-88.5,76.000007823,train,0.009045655845631198,14.566518569333288,0.22998315037941902
-79.5,76.000007823,train,0.008702028291841848,12.649826642949993,0.22319650574061714
91.5,76.000007823,train,0.5197934140182349,100.0,0.9449422133804303
94.5,76.000007823,train,1.4017794069862766E180,100.0,1.0
97.5,76.000007823,train,1.5499631639386169E180,100.0,1.0
100.5,76.000007823,train,1.4970279200888243E180,100.0,1.0
106.5,76.000007823,train,1.6325671150996176E180,100.0,1.0
-124.5,73.000007823,train,5.1342424401729505E-183,5.134093470422764E-181,1.6952435556827566E-181
-121.5,73.000007823,train,5.954201278941625E-183,5.95402851813272E-181,1.965980661213926E-181
-115.5,73.000007823,train,0.04509706059514349,61.450686721158654,0.5982373507919578
-112.5,73.000007823,train,0.05136015090026706,64.02733180100658,0.6290565709282341
-109.5,73.000007823,train,0.058084884476616215,66.83642610817155,0.6572840931145257
-106.5,73.000007823,train,0.05930336277998807,67.34539969728391,0.6619452617981862
-103.5,73.000007823,train,0.061292539400679295,73.29736955850973,0.6692881325371097
-94.5,73.000007823,train,0.05866864206943578,67.08029532317934,0.6595331341904641
-88.5,73.000007823,train,0.04300482904437638,60.688017928402274,0.5867682676848973
-79.5,73.000007823,train,3.657932945465104E179,100.0,1.0
-76.5,73.000007823,train,1.6088804509149627E180,100.0,1.0
-73.5,73.000007823,train,0.03809356215983514,58.89772681426591,0.5570885448257435
67.5,73.000007823,train,0.0169986213830162,30.75798470236195,0.3594945231070089
70.5,73.000007823,train,0.01698356617236432,30.735387843682638,0.3592905248011883
73.5,73.000007823,train,0.021918613204436797,40.70911709924552,0.41985838010828924
76.5,73.000007823,train,0.0264665854380372,50.658812500277136,0.4663489555157921
79.5,73.000007823,train,0.030541209078967627,52.83804061903311,0.502096466063272
85.5,73.000007823,train,0.15217144587167725,94.19884260225265,0.834009860986051
88.5,73.000007823,train,1.0566549073179453E180,100.0,1.0
91.5,73.000007823,train,1.629346870357231E180,100.0,1.0
97.5,73.000007823,train,1.0136179504499503E181,100.0,1.0
100.5,73.000007823,train,1.2105597999401916E181,100.0,1.0
106.5,73.000007823,train,1.4216035982533366E181,100.0,1.0
109.5,73.000007823,train,1.7694741283569003E181,100.0,1.0
112.5,73.000007823,train,7.89990966033515E179,100.0,1.0
115.5,73.000007823,train,4.888090877781948E179,100.0,1.0
124.5,73.000007823,train,2.3941846259532765E180,100.0,1.0
127.5,73.000007823,train,2.4951254392184064E180,100.0,1.0
133.5,73.000007823,train,5.977191959990921E179,100.0,1.0
139.5,73.000007823,train,0.11851201992038642,88.64622297081867,0.7964614672867744
145.5,73.000007823,train,0.09120541027804847,84.14164966644825,0.7507138729244955
148.5,73.000007823,train,0.14363728712089724,92.79099865411597,0.8258649777743953
-178.5,70.000007823,train,0.004084709637941322,6.621277568616353,0.11884218240004774
-166.5,70.000007823,train,0.004939027950097825,7.216735754868095,0.1402129462515673
-163.5,70.000007823,train,0.0039954291268390184,6.588788315093281,0.11654735847070381
-160.5,70.000007823,train,7.914679996747375E-184,7.914450352760816E-182,2.6132989269835174E-182
-157.5,70.000007823,train,2.7318815535720646E-183,2.731802288185337E-181,9.02022966883043E-182
-154.5,70.000007823,train,0.053548006088461976,64.94127246237932,0.6387372358009773
-151.5,70.000007823,train,0.3800947251630889,100.0,0.9261998674171356
-148.5,70.000007823,train,1.5954561991080566E180,100.0,1.0
-142.5,70.000007823,train,6.475292463795258E-183,6.475104583555485E-181,2.1380365162577434E-181
-139.5,70.000007823,train,2.2856538323386512E179,100.0,1.0
-136.5,70.000007823,train,1.9897750057997745E179,100.0,1.0
-133.5,70.000007823,train,2.5234651141454205E179,100.0,1.0
-130.5,70.000007823,train,0.03411489546272379,57.44743661713132,0.5297256866632438
-127.5,70.000007823,train,0.029156217959981637,52.099463239899976,0.49049545093729274
-124.5,70.000007823,train,0.06610410370756249,76.69264038448017,0.6857964528754787
-118.5,70.000007823,train,2.0150325660042502E179,100.0,1.0
-115.5,70.000007823,train,0.0373898291289474,58.64119763853062,0.5524829024671148
-109.5,70.000007823,train,0.06425871110046641,75.59228635273142,0.6796636095862567
-106.5,70.000007823,train,0.07859197888537175,82.06089894488018,0.7218343074142993
-103.5,70.000007823,train,0.07684498189106835,81.77271012170452,0.7172982350641149
-100.5,70.000007823,train,0.08206861899267419,82.63441195222562,0.730441702464904
-97.5,70.000007823,train,0.01656541748299441,30.11014427772912,0.3535722156500856
-94.5,70.000007823,train,0.015418486519791476,26.86484663796887,0.3373504957070748
-91.5,70.000007823,train,0.08770580823088031,83.56434556878894,0.7433201305883659
-88.5,70.000007823,train,0.03707735134171102,58.52729127741037,0.5504070138854162
-85.5,70.000007823,train,0.04178755999594128,60.24427093929842,0.5797891056620934
-82.5,70.000007823,train,0.49600245317210945,100.0,0.9424533173585117
-79.5,70.000007823,train,0.046454669194409014,61.97820651676735,0.605344863239976
-73.5,70.000007823,train,0.14384933777268177,92.82597975025494,0.8260770278421802
-70.5,70.000007823,train,0.04884594139404715,62.97712626297297,0.6172708426120234
-67.5,70.000007823,train,0.031086852298576922,53.12898525093093,0.5065231294986878
16.5,70.000007823,train,4.6490108093495507E-4,0.47254571483916685,0.015118210677464855
19.5,70.000007823,train,0.0026258968961635426,4.783781371385116,0.0797852465662629
22.5,70.000007823,train,0.010346810404919958,18.740494700958777,0.25464073325380315
25.5,70.000007823,train,0.004149917047490322,6.645006600117894,0.12051072356060495
28.5,70.000007823,train,0.0010606397968663077,1.4870462779740723,0.03383566001350958
31.5,70.000007823,train,0.0023112393973592957,4.371767144147968,0.07090256137616728
34.5,70.000007823,train,0.001412778723919281,2.5759169382619054,0.044568638607104104
37.5,70.000007823,train,0.0013296905328672951,2.0626259852371946,0.04205771285213514
