X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-91.5,82.000007823,train,0.026982860819131354,58.91252309864448,0.5305849737006122
-85.5,82.000007823,train,3.0473784207981366E284,100.0,1.0
-82.5,82.000007823,train,2.2453491522039743E285,100.0,1.0
-79.5,82.000007823,train,1.4839352446283102E285,100.0,1.0
-76.5,82.000007823,train,0.005848202459883654,22.501805922458622,0.19677487662275828
-67.5,82.000007823,train,0.004338680120783599,15.23255773846045,0.1537952901829309
-64.5,82.000007823,train,0.002154206426687915,6.5552705870414245,0.0827704507572986
-61.5,82.000007823,train,0.00210469745728632,6.509197355658017,0.08102230814927977
-88.5,79.000007823,train,2.38296219777331E285,100.0,1.0
-85.5,79.000007823,train,1.5674614194826635E284,100.0,1.0
-82.5,79.000007823,train,1.525424193926253E285,100.0,1.0
-76.5,79.000007823,train,0.005898450105094107,22.75077759372155,0.198130586037093
-73.5,79.000007823,train,0.00431953277993495,15.18402810706441,0.15322055977280385
-115.5,76.000007823,train,1.354774956921309E-290,1.3544823218517731E-288,5.67514713747931E-289
-112.5,76.000007823,train,1.3954787192098544E-290,1.3951772920171344E-288,5.845655042763756E-289
-106.5,76.000007823,train,2.5246984117855057E-290,2.5241530700728353E-288,1.0575952036494064E-288
-88.5,76.000007823,train,0.01847087753058492,51.12018451151429,0.4362208983201763
-82.5,76.000007823,train,0.00566795074439282,21.22819030285867,0.19187363705399985
91.5,76.000007823,train,0.015605781748614789,45.15565186684089,0.3953047603891403
97.5,76.000007823,train,0.01631848464196787,45.57719091883157,0.406027878724379
100.5,76.000007823,train,0.01671405825998332,47.389671060536344,0.4118170418055246
103.5,76.000007823,train,0.01740188525922312,49.0385862749335,0.4216190620102132
106.5,76.000007823,train,0.017335896566008955,48.884018538080646,0.420692867204964
112.5,76.000007823,train,4.2167127788046015E288,100.0,1.0
-124.5,73.000007823,train,0.0011699895979718268,4.383546990033711,0.04672098590496684
-121.5,73.000007823,train,0.0012065835913161078,4.493851646547476,0.04811198120739842
-118.5,73.000007823,train,0.0012239922413813825,4.546326246620565,0.04877228746955119
-112.5,73.000007823,train,7.096407318974919E-5,0.5184412078607302,0.0029638716756691837
-106.5,73.000007823,train,1.058304115568425E-289,1.0580755190056767E-287,4.433231911593104E-288
-103.5,73.000007823,train,1.9109732858101316E-289,1.9105605103912196E-287,8.005059819979184E-288
-94.5,73.000007823,train,0.004555725610190215,16.903109614591546,0.16025604197233062
-88.5,73.000007823,train,0.004253169215813404,15.015827113187578,0.1512225214205583
-85.5,73.000007823,train,0.004174439075283121,14.803405464835386,0.14883989419660945
-82.5,73.000007823,train,0.003952583795792529,13.500899482348668,0.1420533091295436
-79.5,73.000007823,train,0.004306810934017525,15.15178412614142,0.15283826643279463
-76.5,73.000007823,train,0.004289690538380626,15.108391861065003,0.15232325085694215
70.5,73.000007823,train,0.0035858630510916347,12.593258312966991,0.13059480359891992
73.5,73.000007823,train,0.003596941114996638,12.631171555661364,0.13094542878712978
82.5,73.000007823,train,0.032703943990008054,63.17489920249403,0.578053190973334
85.5,73.000007823,train,0.07166635554334859,68.55689842571077,0.7501312376749547
94.5,73.000007823,train,1.1609338159042817,100.0,0.9798514947799194
97.5,73.000007823,train,1.3980305180050075E289,100.0,1.0
100.5,73.000007823,train,1.3858501173330826E289,100.0,1.0
103.5,73.000007823,train,1.3702030413515198E289,100.0,1.0
106.5,73.000007823,train,1.3857149134235907E289,100.0,1.0
109.5,73.000007823,train,1.3358476701683524E289,100.0,1.0
121.5,73.000007823,train,4.1990232956592543E288,100.0,1.0
124.5,73.000007823,train,1.4349205239072682E289,100.0,1.0
127.5,73.000007823,train,1.5683171416842046E289,100.0,1.0
130.5,73.000007823,train,5.301855412389903E288,100.0,1.0
145.5,73.000007823,train,0.03774217375445546,64.31910771243209,0.6125560092834276
148.5,73.000007823,train,1.7543724667198137E286,100.0,1.0
-166.5,70.000007823,train,9.385039096173116E-4,3.6284500504793296,0.03782677525227965
-163.5,70.000007823,train,9.539164193363418E-4,3.678552255783832,0.0384241132756108
-160.5,70.000007823,train,0.0010228913656971028,3.846908003381627,0.04108829301955918
-154.5,70.000007823,train,0.007777252608653892,29.450309674419888,0.245732059181523
-151.5,70.000007823,train,4.8220916348081135E288,100.0,1.0
-148.5,70.000007823,train,1.407635253555114,100.0,0.9833238243524649
-142.5,70.000007823,train,0.005038354582459825,17.53448628134219,0.17427468071432609
-139.5,70.000007823,train,0.004909020103606251,17.37798220136058,0.17056409287218777
-136.5,70.000007823,train,0.01723480009502348,48.64108257401544,0.41926814403508733
-127.5,70.000007823,train,0.00401810188628123,13.743435797608441,0.14406875149182496
-124.5,70.000007823,train,0.003845649362913033,13.385149701496198,0.13874336685712896
-115.5,70.000007823,train,0.004435352716274664,16.67385900711787,0.15668516163400129
-112.5,70.000007823,train,0.004171598271503798,14.795737550873612,0.14875367227174627
-106.5,70.000007823,train,0.015492599798976353,45.08870400355128,0.39356613052624034
-103.5,70.000007823,train,0.028092335050487832,59.40343820783213,0.5406072937823853
-100.5,70.000007823,train,0.002026203305673842,6.470660753759772,0.07823701121812977
-91.5,70.000007823,train,0.029374325902894266,59.97064568895549,0.5516678973105384
-88.5,70.000007823,train,0.004215604340452831,14.91447339159517,0.15008735363797926
-85.5,70.000007823,train,0.004083403886955805,13.985829109724984,0.14606814624856546
-82.5,70.000007823,train,0.00423279950796037,14.960867641637673,0.15060734863751934
-79.5,70.000007823,train,0.0041576380089097175,14.732658780531887,0.14832970698063513
-76.5,70.000007823,train,0.004040801478164158,13.827465648480473,0.14476482074996236
-70.5,70.000007823,train,0.003874760862267972,13.416658357043376,0.13964698263505992
16.5,70.000007823,train,1.8074295697418928E-4,0.9134099382933024,0.0075144215306509445
22.5,70.000007823,train,0.007146847150387791,28.36199073445426,0.23040287594507003
25.5,70.000007823,train,0.0038896158555101466,13.432736569304508,0.1401073487476872
28.5,70.000007823,train,2.4810721153967636E-4,1.0863054651271316,0.010286294118019948
31.5,70.000007823,train,0.0031713678248671716,9.583624773658332,0.11726941431782831
52.5,70.000007823,train,0.007502305508772807,28.99043017288964,0.23912208541012028
58.5,70.000007823,train,0.01720432802264962,48.56785783919486,0.4188373344933072
61.5,70.000007823,train,0.018499781489086535,51.15472391089684,0.43660548025694307
67.5,70.000007823,train,0.0034064945238159745,11.604930345516653,0.12487808255646914
70.5,70.000007823,train,0.003457213823144498,12.172150690277748,0.12650218565347113
76.5,70.000007823,train,0.03100227648147863,61.13475827903983,0.5649685119995661
82.5,70.000007823,train,0.06700196379484367,67.9742312744638,0.7373059478067298
85.5,70.000007823,train,0.9455558737500103,100.0,0.9753750985394019
88.5,70.000007823,train,18.064899759527005,100.0,0.9986802825667027
91.5,70.000007823,train,7.365652088498588E289,100.0,1.0
94.5,70.000007823,train,7.983353718429892E289,100.0,1.0
97.5,70.000007823,train,8.375590883439322E289,100.0,1.0
100.5,70.000007823,train,8.317065745530206E289,100.0,1.0
103.5,70.000007823,train,1.5221335129915199E289,100.0,1.0
106.5,70.000007823,train,1.5193973194232502E289,100.0,1.0
109.5,70.000007823,train,7.701992372370568E289,100.0,1.0
112.5,70.000007823,train,1.299468666845965E289,100.0,1.0
115.5,70.000007823,train,1.3409776861786558E289,100.0,1.0
