X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-91.5,82.000007823,train,0.025111252747689574,71.11049736816602,0.7224507434163869
-88.5,82.000007823,train,5.1208562321591195E293,100.0,1.0
-85.5,82.000007823,train,5.178163163631004E293,100.0,1.0
-82.5,82.000007823,train,9.16860877208879E293,100.0,1.0
-79.5,82.000007823,train,1.0746994045531786E294,100.0,1.0
-76.5,82.000007823,train,0.010703311921597828,54.252728649507766,0.5259486612767109
-73.5,82.000007823,train,0.004362954468557932,35.65452945665474,0.3114142621972753
-70.5,82.000007823,train,0.013674215456035919,55.1288394072843,0.5863378878563805
-67.5,82.000007823,train,0.009334031951117736,53.511054154859124,0.4917512065111881
-64.5,82.000007823,train,0.008725923126587487,52.5791757196072,0.4749292989562532
-61.5,82.000007823,train,0.00843503620810448,51.683209650995266,0.4664825339384859
-88.5,79.000007823,train,9.029365305071434E293,100.0,1.0
-85.5,79.000007823,train,4.9333418020091844E293,100.0,1.0
-82.5,79.000007823,train,5.900904416359941E293,100.0,1.0
-79.5,79.000007823,train,0.011257342483640697,54.41610429524459,0.5385124009682353
-76.5,79.000007823,train,0.004578465502896167,38.659939297129434,0.3218459762049154
-73.5,79.000007823,train,0.013916800032363317,55.200380416891626,0.5905964241802945
-70.5,79.000007823,train,0.0046830701968250555,39.49976537361585,0.32679621172198686
-118.5,76.000007823,train,0.001358071607722218,10.898043032664127,0.1234021846725591
-115.5,76.000007823,train,6.969989715878271E-299,6.969982950671368E-297,7.224901522413741E-297
-112.5,76.000007823,train,7.00280916352471E-299,7.002802366462616E-297,7.258921268056316E-297
-109.5,76.000007823,train,6.974163821469417E-299,6.974157052211048E-297,7.229228286594109E-297
-106.5,76.000007823,train,2.390239975921779E-298,2.3902376559086022E-296,2.477657664491316E-296
-88.5,76.000007823,train,0.009647328866612756,53.86473777726348,0.5000039592888148
-85.5,76.000007823,train,0.017384253293238,64.98454574944911,0.6431126172496994
-82.5,76.000007823,train,0.004762975101676723,40.01410989158229,0.3305291555311155
-79.5,76.000007823,train,0.017260305951560872,64.75410436706922,0.6414686417073008
88.5,76.000007823,train,0.009005458550494269,53.13671428851469,0.48279820669462303
91.5,76.000007823,train,0.014884357911590387,56.72028527903737,0.6067438716117685
94.5,76.000007823,train,0.015913692464582224,60.530554922658276,0.6225802709264002
97.5,76.000007823,train,0.016419989812366153,62.45108455073368,0.6299108188121484
100.5,76.000007823,train,0.015999493665566654,60.74979735800633,0.6238429325643051
103.5,76.000007823,train,0.014142552811411087,55.290596466140016,0.5944814619379393
106.5,76.000007823,train,0.015721378175629762,60.039245184410426,0.6197191221948837
109.5,76.000007823,train,0.06508044392722846,82.04523150615634,0.8709021365802809
112.5,76.000007823,train,6.16669369163176E295,100.0,1.0
-124.5,73.000007823,train,0.001101205585970819,8.54906529855568,0.10245315248672236
-121.5,73.000007823,train,0.002073474100774734,17.37913441714705,0.17690777119999376
-118.5,73.000007823,train,0.0023222740759953585,18.838518415863785,0.19401677148269814
-115.5,73.000007823,train,0.008685237430530545,52.46958975960042,0.47376399320221474
-112.5,73.000007823,train,0.004799437407383307,40.3773490656586,0.3322188560696758
-109.5,73.000007823,train,2.586403713885523E-298,2.586401203472026E-296,2.6809956530435757E-296
-106.5,73.000007823,train,2.6144264002006333E-298,2.6144238625877744E-296,2.7100432065225914E-296
-103.5,73.000007823,train,2.6017058311310674E-298,2.601703305865039E-296,2.6968574110504247E-296
-94.5,73.000007823,train,0.009100867328713106,53.245412403521264,0.48543024621533226
-88.5,73.000007823,train,0.015897792900189077,60.489922358688816,0.6223453593361794
-85.5,73.000007823,train,0.01413825216136632,55.28257441446615,0.5944081400157498
-82.5,73.000007823,train,0.014572687935794974,56.09293242899143,0.6016833094249516
-79.5,73.000007823,train,0.01629151786746247,61.495875690436414,0.6280778014293754
-76.5,73.000007823,train,0.0158082590373613,60.26111173922902,0.6210170426668521
